id,listing_type,property_type,price,location_city,location_city_district,area_property,area_land,construction_type,num_floors_building,apartment_floor,registered,heating_type,num_rooms,num_bathrooms,source
8400,s,h,28000,Subotica opština,Palić,90,,,,,f,Kaljeva peć,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/palic/5edf6c570c7cde488a27fcfe
8401,s,h,45000,Subotica opština,Subotica grad,180,342,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/novo-selo/5ed0e8c79a309178b64ec0fb
8402,s,h,23000,Subotica opština,Subotica grad,85,657,,,,t,Kaljeva peć,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/aleksandrovo/5ec7d8fc0c7cde3665000bf4
8403,s,h,30500,Subotica opština,Subotica grad,103,1322,,,,t,TA peć,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/zorka/5eb2b6f10c7cde09e9252c06
8404,s,h,39000,Subotica opština,Subotica grad,112,698,,,,t,Kaljeva peć,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/novo-selo/5e985c860c7cde7f077da492
8405,s,h,50000,Subotica opština,Subotica grad,70,667,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/zeljeznicko-naselje/5e454adc0c7cde2bb01dbb2c
8406,s,h,73000,Subotica opština,Subotica grad,150,,,,,t,Kaljeva peć,,3,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/gat/5e300c489a30914f595be0d2
8407,s,h,63000,Subotica opština,Subotica grad,200,900,,,,t,Gas,,2,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/pescara/5e1f06d59a30916b2d7981c5
8408,s,h,38500,Subotica opština,Subotica grad,102,,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/novo-selo/5e1eddbf9a309157824afa32
8409,s,h,41000,Subotica opština,Subotica grad,114,749,,,,t,TA peć,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/mali-bajmok/5e05b0560c7cde28212461c7
8410,s,h,130000,Subotica opština,Subotica grad,196,449,,,,t,Etažno,,2,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/radijalac/5de65b46e466e673f264a776
8411,s,h,53000,Subotica opština,Subotica grad,119,,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/novi-grad/5db020ede466e664b10fc904
8412,s,h,57000,Subotica opština,Palić,154,6,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/palic/5f0ef5650c7cde4791462232
8413,s,h,95000,Beograd,Čukarica,270,10,,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/mostanicka/5daeee16273171021c76fc92
8414,s,h,257500,Žabalj opština,Žabalj grad,328,15,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/zabalj-opstina/oglas/zabalj-grad/5f3ddf6daae08f426d5c4373
8415,s,h,61800,Novi Sad,Čardak,1300,,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/cardak/5ee9c90427317154093231b6
8416,s,h,330000,Novi Sad,Adamovićevo Naselje,570,,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/adamovicevo-naselje/5ee9c8f027317154093231a7
8417,s,h,30000,Kruševac opština,Kruševac grad,75,3,1967,,,t,TA peć,,1,https://www.4zida.rs/prodaja/kuce/krusevac-opstina/oglas/pretresnjanska/5ee099fb9a30915ad90b434f
8418,s,h,48000,Subotica opština,Subotica grad,97,5,,,,t,Gas,,2,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/ker/5f3b8b1b0c7cde15dc6824e8
8419,s,h,38000,Subotica opština,Subotica grad,108,,1988,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/zeljeznicko-naselje/5f33dfeb9a3091454e532eed
8420,s,h,25000,Subotica opština,Palić,100,700,,,,t,Kaljeva peć,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/palic/5f324e5e9a3091658b702369
8421,s,h,59000,Subotica opština,Subotica grad,122,3,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/novo-selo/5f2bb7ed9a30915bce7f5c1f
8422,s,h,90000,Subotica opština,Palić,214,1432,,,,t,Kaljeva peć,,2,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/palic/5f29227d9a309154364b5085
8423,s,h,19500,Subotica opština,Subotica grad,65,9,,,,t,Kaljeva peć,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/radanovac/5f23cc699a3091758464d2d7
8424,s,h,14500,Subotica opština,Subotica grad,37,,,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/centar-3/5f1819d09a30915bde169f68
8425,s,h,55000,Subotica opština,Subotica grad,112,3,1977,,,t,Etažno,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/aleksandrovo/5f159e569a30911350323edc
8426,s,h,78000,Subotica opština,Subotica grad,250,6,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/ker/5f0ef85e9a30913f9701cf46
8427,s,h,72100,Žabalj opština,Žabalj grad,80,3,,,,f,Kaljeva peć,,1,https://www.4zida.rs/prodaja/kuce/zabalj-opstina/oglas/zabalj-grad/5f3d992e99c3c95d8d2a2f43
8428,s,h,75000,Beograd,Surčin,150,11,1978,,,t,TA peć,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/ulice-brace-panic/5e7bb4180c7cde05e73a9003
8429,s,h,55000,Šid grad,,230,5.67,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/sid-grad/oglas/omladinska/5ddbe951e466e609fa426544
8430,s,h,130000,Beograd,Čukarica,105,10,,,,t,Etažno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/sremcica/5f3d6cbeb8bfc740f06d7268
8431,s,h,20000,Subotica opština,Subotica grad,78,4.75,,,,f,,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/novo-selo/5f3d6851afa937504500c5e3
8432,s,h,82000,Beograd,Čukarica,350,,,,,t,Etažno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/kneza-mihajla-visevica/5f3d6cbfb8bfc740f06d7276
8433,s,h,38000,Bačka Topola opština,Bačka Topola grad,130,5,1967,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/backa-topola-opstina/oglas/jo-lajosa/5f154c040c7cde0dfd37c0c8
8434,s,h,80000,Vranje opština,Vranje grad,225,,,,,t,Etažno,,2,https://www.4zida.rs/prodaja/kuce/vranje-opstina/oglas/narodnog-heroja/5a93e389b70c595eca750e92
8435,s,h,105000,Beograd,Zemun,90,,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/batajnica/5f3d7491374b51248763072a
8436,s,h,85000,Subotica opština,Subotica grad,220,2.29,,,,f,Etažno,,3,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/bajnat/5f3d76daf8592e579d5d1dc7
8437,s,h,40000,Lajkovac opština,Lajkovac grad,77,20,1995,,,t,,,1,https://www.4zida.rs/prodaja/kuce/lajkovac-opstina/oglas/vrapce-brdo/5cd9c63927317104b71249d3
8438,s,h,130000,Beograd,Barajevo,280,10,1988,,,t,Etažno,,2,https://www.4zida.rs/prodaja/kuce/beograd/oglas/stara-lipovica/5b717f2db70c594be0567f32
8439,s,h,16500,Srbija,Sremska Mitrovica opština,64,,,,,t,Etažno,,1,https://www.4zida.rs/prodaja/kuce/sremska-mitrovica-opstina/oglas/fruskogorska/5a5cc1f1b70c5904173ae9d2
8440,s,h,57000,Zaječar opština,Zaječar grad,200,,,,,t,Centralno,,2,https://www.4zida.rs/prodaja/kuce/zajecar-opstina/oglas/generala-gambete/5f3d888e9a3091204b333077
8441,s,h,46000,Beograd,Barajevo,250,16.5,1980,,,t,,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/drenjak/5db337a5e466e62154078c67
8442,s,h,83000,Beograd,Mladenovac,250,11,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/hajducica/5da5af5e2731716c190fd552
8443,s,h,100000,Beograd,Grocka,320,15,1991,,,t,Etažno,,3,https://www.4zida.rs/prodaja/kuce/beograd/oglas/22-decembra/5dc84457e466e6311908ab83
8444,s,h,25000,Srbija,Rača opština,110,8,1973,,,t,TA peć,,2,https://www.4zida.rs/prodaja/kuce/raca-opstina/oglas/cara-lazara/5cf953919a309156f93d1599
8445,s,h,62000,Srbija,Bečej opština,180,,,,,t,Centralno,,2,https://www.4zida.rs/prodaja/kuce/becej-opstina/oglas/novosadska/5b3b5f65b70c596a9a23a3e2
8446,s,h,99000,Beograd,Grocka,183,14,2000,,,t,Struja,,3,https://www.4zida.rs/prodaja/kuce/beograd/oglas/djure-djakovica/5f3d3df79a309172e66b2257
8447,s,h,48000,Beočin opština,Beočin grad,60,,,,,f,Etažno,,1,https://www.4zida.rs/prodaja/kuce/beocin-opstina/oglas/beocin-grad/5d77f9a627317111961120f8
8448,s,h,85000,Zlatibor opština,Zlatibor grad,130,4.44,,,,t,Kaljeva peć,,1,https://www.4zida.rs/prodaja/kuce/zlatibor-opstina/oglas/zlatibor-grad/5d2e259f2731711f93343a33
8449,s,h,65000,Aranđelovac opština,Aranđelovac grad,200,7,,,,t,,,2,https://www.4zida.rs/prodaja/kuce/arandjelovac-opstina/oglas/vozda-karadjordja/5f147fc60c7cde286d478886
8450,s,h,22000,Sečanj opština,Krajišnik,234,29,1990,,,t,Gas,,2,https://www.4zida.rs/prodaja/kuce/secanj-opstina/oglas/krajisnik/5f3d416c0c7cde06cb0ef052
8451,s,h,241500,Beograd,Zemun,258,4.3,1960,,,t,,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/banjicka/5f3d2d61c7fe7811cd1a27f3
8452,s,h,180000,Gradske lokacije,Palilula,360,0.5,2013,,,t,,,1,https://www.4zida.rs/prodaja/kuce/nis/oglas/njegoseva/5c52e58b9a309115153ea44f
8453,s,h,60000,Pećinci opština,Šimanovci,260,18,1995,,,t,Struja,,22,https://www.4zida.rs/prodaja/kuce/pecinci-opstina/oglas/negovana-ljubinkovica/5ec171919a309101d6264749
8454,s,h,21000,Leskovac opština,Leskovac grad,53,1.2,,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/leskovac-opstina/oglas/moravska/5d89a5c1e466e6332b736187
8455,s,h,75000,Beograd,Barajevo,150,30,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/barajevo-centar/5f3d55ee0c7cde119433ab74
8456,s,h,110000,Beograd,Voždovac,130,2,,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/milovana-saranovica/5f3d609fd058426e5a704f4b
8457,s,h,290000,Stara Pazova opština,Novi Banovci,77,2800,1989,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/stara-pazova-opstina/oglas/novi-banovci/5f3d365c9a30916e5450aed1
8458,s,h,19000,Srbija,Majdanpek opština,110,5,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/majdanpek-opstina/oglas/obljaga-mare/5cd17162273171187670bdb2
8459,s,h,123600,Srbija,Ruma opština,190,17,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/ruma-opstina/oglas/glavna/5c76986b9a30917f251f41cc
8460,s,h,68000,Subotica opština,Subotica grad,210,900,1982,,,t,Gas,,2,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/zeljeznicko-naselje/5a9086aaadb114036d6b062b
8461,s,h,250000,Vranje opština,Vranje grad,390,,,,,t,Centralno,,3,https://www.4zida.rs/prodaja/kuce/vranje-opstina/oglas/centar/5db1dae1e466e6147e60aaa1
8462,s,h,85000,Mionica opština,Mionica grad,110,3,1970,,,t,Struja,,3,https://www.4zida.rs/prodaja/kuce/mionica-opstina/oglas/mionica-grad/5f3d2f827782a501f65564b3
8463,s,h,56000,Srbija,Gornji Milanovac opština,140,48,1990,,,t,Centralno,,2,https://www.4zida.rs/prodaja/kuce/gornji-milanovac-opstina/oglas/selo-dragolj/5acf385eadb114564c183435
8464,s,h,150000,Palilula,Borča,320,7,2007,,,t,Norveški radijatori,,2,https://www.4zida.rs/prodaja/kuce/beograd/oglas/popova-bara/5f3d2fe29a30916ad014f9c2
8465,s,h,145000,Gradske lokacije,Pantelej,350,9,,,,t,Centralno,,2,https://www.4zida.rs/prodaja/kuce/nis/oglas/vinik/5eeb76640c7cde24a706a4be
8466,s,h,20900,Zaječar opština,Zaječar grad,140,4,1974,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/zajecar-opstina/oglas/sljivarski-put-54/5a5cc539b70c59050c652b02
8467,s,h,45000,Srbija,Beočin opština,283,7,,,,t,Gas,,2,https://www.4zida.rs/prodaja/kuce/beocin-opstina/oglas/jna/59ce4c7e70baeb71ff51b862
8468,s,h,103180,Novi Sad,Sremska Kamenica,307,,2005,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/sremska-kamenica/5f3d32d6cced5337f1299686
8469,s,h,150000,Kragujevac,Pivara,200,,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/kragujevac/oglas/visnjiceva/5d2cc5d19a30910aba3ba2a0
8470,s,h,22000,Zrenjanin opština,Perlez,50,43,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/zrenjanin-opstina/oglas/perlez/5f155dca9a3091704e199ba1
8471,s,h,48000,Stara Pazova opština,Stara Pazova,170,6,1972,,,t,Gas,,3,https://www.4zida.rs/prodaja/kuce/stara-pazova-opstina/oglas/tolstojeva/5e9b44ed0c7cde49987b9970
8472,s,h,90000,Kruševac opština,Kruševac grad,160,,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/krusevac-opstina/oglas/zore-petrovic/5da60ae6e466e644105ab935
8473,s,h,120000,Gradske lokacije,Palilula,90,18,2020,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/nis/oglas/prirodno-matematicki-fakultet/5f3d26e20c7cde769a6a6b36
8474,s,h,55000,Temerin opština,Sirig,160,5.23,1986,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/temerin-opstina/oglas/dunavska/5f3d28489fb28a69b62b8da3
8475,s,h,60000,Pančevo opština,Pančevo grad,144,6,1997,,,t,Etažno,,2,https://www.4zida.rs/prodaja/kuce/pancevo-opstina/oglas/stari-tamis/5e4658739a309125c9015903
8476,s,h,206000,Sombor opština,Sombor grad,222,,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/sombor-opstina/oglas/apatinski-put-36/5b7ea725b70c595ad50c3582
8477,s,h,179500,Srbija,Novi Sad,250,,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/karlovacki-drum/5cd568b227317119596f8ed2
8478,s,h,140000,Srbija,Bačka Palanka opština,380,,,,,t,Centralno,,3,https://www.4zida.rs/prodaja/kuce/backa-palanka-opstina/oglas/majora-tepica/5c179a11273171496a117362
8479,s,h,280000,Srbija,Fruška Gora,320,27,2016,,,t,Centralno,,2,https://www.4zida.rs/prodaja/kuce/fruska-gora/oglas/lezimir/59f35d647ce3af143d601c53
8480,s,h,25000,Čačak opština,Prislonica,130,15,1980,,,t,TA peć,,2,https://www.4zida.rs/prodaja/kuce/cacak-opstina/oglas/prislonica-2-deo/5dcd94cee466e60a8a48ce37
8481,s,h,55000,Srbija,Kraljevo opština,250,5,1980,,,t,Struja,,3,https://www.4zida.rs/prodaja/kuce/kraljevo-opstina/oglas/cara-lazara/5c5dcdd69a309102c264a72e
8482,s,h,135000,Stara Pazova opština,Stara Pazova grad,745,25,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/stara-pazova-opstina/oglas/nikole-tesle/5f1485a90c7cde2b7e6e7de9
8483,s,h,55000,Beograd,Sopot,300,6.5,2008,,,t,,,3,https://www.4zida.rs/prodaja/kuce/beograd/oglas/kneza-lazara/5dae0ea0e466e6762d290ffa
8484,s,h,125000,Sokobanja opština,Sokobanja grad,140,,2016,,,t,Centralno,,3,https://www.4zida.rs/prodaja/kuce/sokobanja-opstina/oglas/vojvode-misica/5e1481189a30910e353f3cb5
8485,s,h,14000,Bačka Topola opština,Bačka Topola grad,100,487,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/backa-topola-opstina/oglas/backa-topola-grad/5f14059e0c7cde69387fca39
8486,s,h,170000,Beograd,Zvezdara,116,,,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/uciteljska/5f3d2d7a35dccc737b374283
8487,s,h,65000,Gradske lokacije,Palilula,110,13,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/nis/oglas/marsala-tita/5d32110ce466e6454e1e53a0
8488,s,h,89500,Novi Sad,Čardak,850,,1900,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/cardak/5f3d16d086d0285aaa74469a
8489,s,h,74000,Novi Sad,Telep,101,,1900,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/telep/5f3d16db86d0285aaa74469d
8490,s,h,25000,Beograd,Lazarevac,77,,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/sedam-sekretara-skoja/5f0f1885af2385195613dc42
8491,s,h,329000,Novi Sad,Grbavica,250,,,,,t,Gas,,2,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/grbavica/5e95a94f9a309135e40b76ab
8492,s,h,132000,Beograd,Zemun,126,2.2,1960,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/banjicka/5f3d1f5c2eebb71cbe45f473
8493,s,h,61800,Novi Sad,Ledinci,64,1100,,,,t,Etažno,,2,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/ledinci/5df522cc0c7cde2252669e5e
8494,s,h,76600,Novi Sad,Popovica,93,701,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/popovica/5dc02a4ee466e64e46541a6a
8495,s,h,999999,Čajetina opština,Mačkat,1156,,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/cajetina-opstina/oglas/bb/5f3d204bad420f1f0a12b2b8
8496,s,h,50000,Inđija opština,Inđija grad,300,5,2010,,,t,Gas,,2,https://www.4zida.rs/prodaja/kuce/indjija-opstina/oglas/omladinska/5eeba0fb9a3091391041397f
8497,s,h,45000,Vrnjačka Banja opština,Novo Selo,120,6,1999,,,t,Kaljeva peć,,1,https://www.4zida.rs/prodaja/kuce/vrnjacka-banja-opstina/oglas/hilandarska/5eb6ba5b9a30914ad962c9cc
8498,s,h,37000,Zrenjanin opština,Ečka,130,7,1988,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/zrenjanin-opstina/oglas/kumanovska/5eebc9130c7cde4c0b2a65e7
8499,s,h,50000,Niš,,140,8,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/nis/oglas/nis-mramor/5d13d0ab9a30912360587f19
8500,s,h,12000,Nova Crnja opština,Radojevo,196,20,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/nova-crnja-opstina/oglas/ive-lola-ribara/5eeb7d950c7cde27ca4c93c3
8501,s,h,280000,Ljig opština,Ba,280,120,,,,f,,,4,https://www.4zida.rs/prodaja/kuce/ljig-opstina/oglas/ba/5eb7f5560c7cde070001854e
8502,s,h,155000,Novi Sad,Sremska Kamenica,889,,1994,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/sremska-kamenica/5f3d16c486d0285aaa744697
8503,s,h,37000,Niš,Okolne lokacije,143,8,,,,t,TA peć,,1,https://www.4zida.rs/prodaja/kuce/nis/oglas/gornja-topaonica/5f3d0a290c7cde644a7f9e5f
8504,s,h,45000,Subotica opština,Subotica grad,81,21.48,,,,t,Etažno,,2,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/makova-sedmica/5f392b75d003c41b1072a183
8505,s,h,125000,Novi Sad,Telep,120,1.2,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/telep/5d13c79727317155e75b3c53
8506,s,h,103000,Novi Sad,Telep,120,140,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/telep/5cf9699f27317126e2094343
8507,s,h,83000,Novi Sad,Popovica,139,600,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/popovica/5d00011b2731715df73cf327
8508,s,h,505000,Novi Sad,Telep,220,6.29,,,,t,Podno,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/telep/5d13c79927317155e75b3c55
8509,s,h,160000,Novi Sad,Popovica,250,12,,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/popovica/5d166aa32731717fb67aa0f7
8510,s,h,48000,Beograd,Barajevo,163,10,,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/svetosavska/5f22996bb5b879308d265fd7
8511,s,h,50000,Zrenjanin opština,Zrenjanin grad,158,3,,,,f,,,2,https://www.4zida.rs/prodaja/kuce/zrenjanin-opstina/oglas/gradnulica/5f3d0f85d005c920c10c4973
8512,s,h,37000,Inđija opština,Novi Slankamen,100,25,,,,f,,,1,https://www.4zida.rs/prodaja/kuce/indjija-opstina/oglas/vuka-karadzica/5edb9bc39a309150a24537d2
8513,s,h,86500,Beograd,Palilula,83,,2010,,,t,,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/despotovacka-drugi-deo/5b52fa90b70c5953b46c4a87
8514,s,h,380000,Beograd,Voždovac,130,,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/nikole-djurkovica/5f3d14e744f43f3ae017c173
8515,s,h,160000,Stara Pazova opština,Surduk,151,1400,1978,,,t,Centralno,,2,https://www.4zida.rs/prodaja/kuce/stara-pazova-opstina/oglas/cara-lazara/5f3d15bb83841176647ffa15
8516,s,h,93500,Novi Sad,Sremska Kamenica,935,,1900,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/sremska-kamenica/5f3d16ba86d0285aaa744693
8517,s,h,260000,Beograd,Voždovac,288,9,,,,t,,,2,https://www.4zida.rs/prodaja/kuce/beograd/oglas/save-jovanovica/5f180d350c7cde754c47029b
8518,s,h,230000,Novi Sad,Veternik,900,6,2017,,,t,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/veternik/5ceedd9e27317172b6390283
8519,s,h,85000,Beograd,Palilula,219,,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/viktora-kina/5f2434761ddbd84dcd208b53
8520,s,h,187000,Novi Beograd,Bežanijska Kosa,99,,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/vajara-zivojina-lukica/5de13569e466e644853f451c
8521,s,h,30000,Beograd,Barajevo,220,,1995,,,t,,,2,https://www.4zida.rs/prodaja/kuce/beograd/oglas/ratka-jevtica/5f3cf9a6bbd96a7d565f4c4d
8522,s,h,265000,Beograd,Zvezdara,181,3,1970,,,t,Gas,,3,https://www.4zida.rs/prodaja/kuce/beograd/oglas/dusana-popovica/5c4266c89a3091263e65db66
8523,s,h,120000,Beograd,Zemun,79,,1980,,,t,Etažno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/donji-grad/5c0faa219a30915e8d12c463
8524,s,h,220000,Beograd,Zemun,180,,,,,t,Etažno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/svetosavska/5c0f8f089a30914f052cc0ac
8525,s,h,210000,Sremski Karlovci opština,Sremski Karlovci grad,250,7.17,,,,t,,,1,https://www.4zida.rs/prodaja/kuce/sremski-karlovci-opstina/oglas/sremski-karlovci-grad/5c8c0b022731715892072bcd
8526,s,h,401700,Novi Sad,Salajka,216,,,,,f,Gas,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/salajka/5cb8d0142731710a862ab0c7
8527,s,h,35000,Srbobran opština,Srbobran grad,72,,,,,f,,,1,https://www.4zida.rs/prodaja/kuce/srbobran-opstina/oglas/srbobran-grad/5ccc968c27317116db513483
8528,s,h,130000,Novi Sad,Sremska Kamenica,64,36.21,,,,f,,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/sremska-kamenica/5ce846172731713ceb171013
8529,s,h,30000,Kruševac opština,Kruševac grad,70,5,2020,,,t,,,1,https://www.4zida.rs/prodaja/kuce/krusevac-opstina/oglas/bare/5f3cf9fb9a309146f9726fc0
8530,s,h,40000,Vrnjačka Banja opština,Vrnjačka Banja grad,160,6,,,,t,Etažno,,2,https://www.4zida.rs/prodaja/kuce/vrnjacka-banja-opstina/oglas/atanasija-vidaka/5f3cfa480c7cde5be449b5c8
8531,s,h,1,Sokobanja opština,Sokobanja grad,350,7,2002,,,t,,,4,https://www.4zida.rs/prodaja/kuce/sokobanja-opstina/oglas/balkanska/5f3cfdfa9a3091493053f87c
8532,s,h,71000,Beograd,Zemun,104,,1998,,,t,TA peć,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/sevina/5c9a42849a30911150602799
8533,s,h,24000,Rača opština,Saranovo,110,13,,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/raca-opstina/oglas/saranovo/5f3ce0970c7cde4e59208107
8534,s,h,210000,Gradske lokacije,Pantelej,450,,,,,t,Centralno,,4,https://www.4zida.rs/prodaja/kuce/nis/oglas/knjazevacka/5f3cea5f5fc3e56a993dcd33
8535,s,h,81000,Niš,Gradske lokacije,415,200,,,,t,,,4,https://www.4zida.rs/prodaja/kuce/nis/oglas/pantelej/5f3ceb9895c2071958590403
8536,s,h,210000,Gradske lokacije,Pantelej,450,,,,,t,,,4,https://www.4zida.rs/prodaja/kuce/nis/oglas/durlan/5f3ceba534c7ec7721109873
8537,s,h,99000,Novi Sad,Avijatičarsko Naselje,120,4,,,,t,Centralno,,1,https://www.4zida.rs/prodaja/kuce/novi-sad/oglas/avijaticarsko-naselje/5f0851759a309178660a8ea3
8538,s,h,180000,Trstenik opština,Trstenik grad,480,10,,,,t,Centralno,,4,https://www.4zida.rs/prodaja/kuce/trstenik-opstina/oglas/krsta-bosanacosaonica/5f3cf40d0c7cde58ae631cb5
8539,s,h,48000,Subotica opština,Subotica grad,140,1000,1980,,,t,Kaljeva peć,,1,https://www.4zida.rs/prodaja/kuce/subotica-opstina/oglas/kelebija/5f3cf4940c7cde58a74078f5
8540,s,h,40000,Gradske lokacije,Pantelej,72,,,,,t,Struja,,1,https://www.4zida.rs/prodaja/kuce/nis/oglas/durlan/5f3cf5b3a3a54952c37d9e8a
8541,s,h,20500,Niš,Okolne lokacije,100,3,,,,t,TA peć,,2,https://www.4zida.rs/prodaja/kuce/nis/oglas/prva-kutina/5cdd740a9a3091082651b1d9
8542,s,h,160000,Beograd,Palilula,95,6,,,,t,Etažno,,3,https://www.4zida.rs/prodaja/kuce/beograd/oglas/leonarda-da-vincija/5da3b78be466e6508723250b
8543,s,h,139000,Beograd,Zemun,124,2,1970,,,t,Etažno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/milice-suvakovic/5d5a0e10e466e656873957ed
8544,s,h,450000,Beograd,Savski Venac,224,,,,,t,Etažno,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/nake-spasic/5d533ba1e466e66a0a7d2009
8545,s,h,140000,Beograd,Zemun,160,,,,,t,TA peć,,1,https://www.4zida.rs/prodaja/kuce/beograd/oglas/gardoska/5d48ba9ce466e654c339981c
