id,listing_type,property_type,price,location_city,location_city_district,area_property,area_land,construction_type,num_floors_building,apartment_floor,registered,heating_type,num_rooms,num_bathrooms,source
1127,s,a,125000.0,beograd,vozdovac,148.0,,,4.0,3.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/centar-1/5c52c64c9a30917e9e5368cb
1128,s,a,71000.0,beograd,rakovica,92.0,,2018,3.0,3.0,True,Gas,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/centar-1/5c5186919a3091747531ed95
1129,s,a,95000.0,beograd,vozdovac,81.0,,,22.0,19.0,True,Centralno,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/crnotravska/5f3cc8bf8dcb910c940044c3
1130,s,a,65000.0,beograd,rakovica,49.0,,,,0.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/pilota-ratka-jovanovica/5ebaaaed273171094a1a1f87
1131,s,a,59998.0,subotica,subotica opstina,132.0,,,3.0,3.0,True,Etažno,5.0,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/centar-1/5c5433799a309128df10a782
1172,s,a,89600.0,novi sad,petrovaradin,89.0,,,4.0,4.0,False,Centralno,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5dc32d432731712a8b201df5
1132,s,a,28000.0,subotica,subotica opstina,49.0,,,5.0,5.0,True,TA peć,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/novo-selo/5e4e324f0c7cde6ea166f8f5
1133,s,a,63000.0,zrenjanin,zrenjanin opstina,74.0,,,6.0,2.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/prozivka/5e381d8c0c7cde1150087b57
1134,s,a,40000.0,beograd,palilula,58.0,,,5.0,5.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/centar-1/5e3053ea0c7cde6571304118
1135,s,a,35000.0,beograd,cukarica,53.0,,1970,4.0,4.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/zrenjanin-opstina/oglas/lesnina/5f14205a9a309153c42785f9
1136,s,a,30000.0,nis,palilula,40.0,,1964,,0.0,True,Struja,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/barska/5b803895ad85021167209de9
1137,s,a,178600.0,beograd,cukarica,84.0,,,2.0,1.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/orfelinova/5ef5f0262731712c137f1554
1138,s,a,120000.0,beograd,savski venac,47.0,,,,,True,,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/svetozara-radica/5f37e9390a63771656442263
1139,s,a,300000.0,beograd,stari grad,103.0,,,5.0,1.0,True,Etažno,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kralja-petra/5f37db4bf739902913746cb8
1140,s,a,35000.0,beograd,zemun,49.0,,,,,False,,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/krusevac-opstina/oglas/kolonija/5f3c65755cefef45804eaca5
1141,s,a,97850.0,novi sad,novi sad - centar,56.0,,,6.0,4.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/centar-novi-sad/5f3c686b93ba0f07fa5029e9
1142,s,a,95000.0,beograd,zemun,61.0,,,1.0,1.0,True,TA peć,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/stevana-markovica/5f3c704b0c7cde16e573ea22
1143,s,a,360000.0,novi sad,rotkvarija,135.0,,,,4.0,True,,4.0,2.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/rotkvarija/5e9f67fd27317120a555eec3
1144,s,a,155000.0,novi sad,spens,74.0,,2019,8.0,3.0,False,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/spens/5f3c599d4c786777d53fb663
1145,s,a,98800.0,novi sad,savina,115.0,,1998,4.0,4.0,False,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/savina/5f3c59a34c786777d53fb667
1146,s,a,58710.0,novi sad,nova detelinara,41.0,,2010,5.0,2.0,False,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara/5f3c59aa4c786777d53fb66a
1147,s,a,72100.0,novi sad,novi bulevar,38.0,,2003,6.0,4.0,False,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-bulevar/5f3c59af4c786777d53fb66f
1148,s,a,49440.0,novi sad,zeleznicka stanica,34.0,,,,0.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/zeleznicka-stanica/5f0425770c7cde67b500c41b
1149,s,a,48410.0,novi sad,bistrica,48.0,,,4.0,4.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bistrica/5f0485480c7cde1cb15e8667
1150,s,a,215000.0,beograd,stari grad,110.0,,1963,7.0,3.0,True,Centralno,4.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/takovska/5ef3a1250c7cde138c3358a9
1151,s,a,78000.0,novi sad,novo naselje,70.0,,,3.0,3.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novo-naselje/5f28492e5f3a4a3a09619603
1152,s,a,215000.0,novi sad,novi sad - centar,124.0,,,6.0,5.0,True,Centralno,5.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/5e4702d527317131f03f004a
1153,s,a,109900.0,beograd,novi beograd,46.0,,,13.0,13.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-crvene-armije/5ee24ce22731715674295201
1154,s,a,92000.0,beograd,novi beograd,50.0,,1974,9.0,7.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/otona-zupancica/5ee24ce127317156742951fa
1155,s,a,58500.0,beograd,zemun,39.0,,2019,3.0,3.0,True,Etažno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ugrinovacka/5ee24ce127317156742951f7
1156,s,a,36000.0,beograd,zvezdara,31.0,,2019,5.0,0.0,True,Etažno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kapetana-milosa-zunjica/5ee214a127317116b854f57a
1157,s,a,133000.0,beograd,stari grad,50.0,,1960,8.0,6.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/decanska/5ee776c22731713c9661bc1d
1158,s,a,184830.0,beograd,zvezdara,70.0,,2021,7.0,7.0,False,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-kralja-aleksandra/5ee776c22731713c9661bc1a
1159,s,a,110000.0,beograd,novi beograd,46.0,,,,0.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-mihajla-pupina/5ee776c12731713c9661bc07
1160,s,a,62000.0,beograd,vozdovac,54.0,,,,0.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ljuba-vuckovica/5ef0b13f2731712370765967
1161,s,a,112000.0,beograd,novi beograd,53.0,,,11.0,11.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-zorana-djindjica/5eee0e3f273171245724db90
1162,s,a,191000.0,beograd,vracar,83.0,,2020,5.0,2.0,False,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/sime-igumanova/5eee0e3e273171245724db87
1163,s,a,203000.0,beograd,vracar,88.0,,2020,5.0,4.0,False,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/sime-igumanova/5eee0e3e273171245724db83
1164,s,a,182500.0,beograd,novi beograd,96.0,,,8.0,6.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/omladinskih-brigada/5eedf224273171056606e1fa
1165,s,a,130000.0,beograd,zvezdara,84.0,,,4.0,0.0,True,Norveški radijatori,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/zivka-davidovica/5f0c44a2568f7e002c12503b
1166,s,a,74900.0,beograd,zvezdara,41.0,,2018,5.0,0.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kulina-bana/5f09bdc02f31c526dc40d506
1167,s,a,85000.0,beograd,novi beograd,61.0,,,20.0,17.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-zorana-djindjica/5f088861f2236b0ca049f7ae
1168,s,a,199000.0,beograd,stari grad,83.0,,1939,3.0,2.0,True,,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/decanska/5f086c41bf99440b6d729833
1169,s,a,46350.0,novi sad,bulevar patrijarha pavla (somborski bulevar),28.0,,,5.0,4.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-patrijarha-pavla-somborski-bulevar/5f3c0fa10c7cde61e320a279
1170,s,a,194000.0,beograd,vracar,84.0,,2020,5.0,1.0,True,Etažno,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/sime-igumanova/5f3c0fed0c7cde6216344be0
1171,s,a,203000.0,beograd,vracar,88.0,,2020,5.0,4.0,True,Etažno,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/sime-igumanova/5f3c109b0c7cde62ae1271f4
1173,s,a,48410.0,novi sad,grbavica,26.0,,,5.0,1.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5dd6f39427317134213cfee5
1174,s,a,87500.0,novi sad,nova detelinara,72.0,,,,1.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara/5da61e1f2731715e3855f9e3
1175,s,a,159000.0,beograd,vracar,60.0,,,5.0,2.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kursulina/5f3c07b589eac05e8d4a02d7
1176,s,a,233500.0,beograd,vracar,92.0,,,4.0,1.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cerska/5f3c07c589eac05e8d4a02dd
1177,s,a,240000.0,beograd,vracar,95.0,,2020,4.0,1.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/cerska/5f3c07c789eac05e8d4a02e0
1178,s,a,80800.0,novi sad,liman 3,54.0,,1900,15.0,3.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/liman-3/5f3bfe0959f3161968342293
1179,s,a,61800.0,novi sad,kej,39.0,,,,0.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/kej/5efdb24b9a30914571247be3
1180,s,a,51500.0,novi sad,socijalno,48.0,,,,0.0,True,Struja,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/socijalno/5efdb4a29a309147a0407c49
1181,s,a,85700.0,novi sad,kej,64.0,,,18.0,18.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/kej/5efdb9de9a30914afc67f025
1182,s,a,165000.0,beograd,stari grad,104.0,,1930,6.0,2.0,True,Centralno,4.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/brankova/5eecdfc69a309150564629c1
1183,s,a,99000.0,nis,medijana,107.0,,,,3.0,True,Centralno,4.0,3.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/duvaniste/5d8a15b7e466e667a152620f
1184,s,a,47000.0,nis,gradske lokacije,57.0,,,,0.0,False,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/palilula/5cb90ea09a309146f66a007a
1185,s,a,61800.0,novi sad,liman 4,43.0,,1900,7.0,2.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/liman-4/5f3be148c3f6157c755da05d
1186,s,a,52000.0,beograd,rakovica,85.0,,,5.0,5.0,True,Struja,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/cacak-opstina/oglas/alvadzinica/5e431c979a30912f8c455e56
1187,s,a,45000.0,beograd,zemun,73.0,,,2.0,2.0,True,,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/vranje-opstina/oglas/narodnog-heroja/5b2a1755b70c5919a76b9492
1188,s,a,106500.0,beograd,rakovica,95.0,,1970,5.0,2.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/luke-vojvodica/5f3be494de0fd127bd720f68
1189,s,a,63000.0,beograd,zemun,60.0,,1980,1.0,1.0,False,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/batajnica/5ec930389a30915e557057e6
1190,s,a,135000.0,novi sad,grbavica,104.0,,2004,6.0,5.0,True,Centralno,3.0,2.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5f1349219a30916dca090126
1191,s,a,110000.0,beograd,vozdovac,75.0,,,5.0,1.0,False,Etažno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kumodraska/5daef5b8e466e656554224eb
1192,s,a,47952.0,subotica,subotica opstina,48.0,,1985,,0.0,False,Struja,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/vrnjacka-banja-opstina/oglas/kneza-milosa/5f3bd5bd9a309129461c1b4c
1193,s,a,170000.0,beograd,savski venac,80.0,,1959,2.0,1.0,True,Etažno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/senjak/5f3bd6990c7cde422112a5ad
1194,s,a,77400.0,pantelej,gradske lokacije,86.0,,,6.0,3.0,True,Etažno,3.0,2.0,https://www.4zida.rs/prodaja/stanovi/subotica-opstina/oglas/prozivka/5ebd896f9a30911ba734de6a
1195,s,a,31000.0,nis,medijana,42.0,,,,7.0,True,Norveški radijatori,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/crveni-pevac/5dc0197d273171668245c809
1196,s,a,32000.0,nis,pantelej,44.0,,,,5.0,True,Struja,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/durlan/5e333cee2731715045079d78
1197,s,a,60000.0,nis,medijana,54.0,,,,1.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/centar/5ee9fe542731711af7779caa
1198,s,a,140000.0,beograd,stari grad,52.0,,2020,6.0,1.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dunavska/5e5c330227317173660d8929
1199,s,a,140000.0,beograd,stari grad,52.0,,2020,6.0,2.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dunavska/5e5c32fd27317173660d8926
1200,s,a,140000.0,beograd,stari grad,52.0,,2020,6.0,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dunavska/5e5c32f727317173660d8923
1201,s,a,140000.0,beograd,stari grad,52.0,,2020,6.0,4.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/dunavska/5e5c32f227317173660d8920
1202,s,a,174800.0,beograd,zvezdara,68.0,,2021,7.0,6.0,True,Centralno,3.0,2.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-kralja-aleksandra/5e5fe47a2731711d421999d0
1203,s,a,186720.0,beograd,zvezdara,72.0,,2021,7.0,6.0,True,Centralno,3.0,2.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-kralja-aleksandra/5e5fe4782731711d421999cd
1204,s,a,319620.0,beograd,zvezdara,126.0,,2021,7.0,7.0,True,Centralno,4.0,3.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-kralja-aleksandra/5e5fe4762731711d421999ca
1205,s,a,47000.0,beograd,novi beo,60.0,,1962,5.0,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/pozarevac-opstina/oglas/tabacka-carsija/5c0b92909a30911966689bc3
1206,s,a,196560.0,beograd,novi beograd,83.0,,2020,10.0,5.0,True,Centralno,3.0,2.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/tosin-bunar/5f2c1b50e206ee31f2326da0
1207,s,a,105210.0,beograd,novi beograd,44.0,,2020,10.0,3.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/tosin-bunar/5f2c1b4fe206ee31f2326d9d
1208,s,a,120000.0,beograd,,68.0,,,20.0,4.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/palilula/5d2c844d2731716c395257b2
1209,s,a,60800.0,beograd,zemun,76.0,,,,1.0,True,Etažno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/batajnica/5dfa7b2d9a309148ee6aeb6b
1210,s,a,88600.0,novi sad,telep,81.0,,2019,3.0,3.0,True,Gas,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5bef4f20273171252e399cf1
1211,s,a,58800.0,novi sad,adice,60.0,,2020,,0.0,False,Gas,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/adice/5e4157062731715d860d718f
1212,s,a,60000.0,novi sad,petrovaradin,63.0,,1988,4.0,2.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/fruskogorskog-odreda/5efe19b10c7cde09d104e9ac
1213,s,a,43000.0,beograd,palilula,48.0,,2019,5.0,5.0,True,Norveški radijatori,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ratnih-vojnih-invalida/5efe75b39a30912a777a7ca4
1214,s,a,85000.0,novi sad,liman 4,64.0,,,,6.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-cara-lazara/5f3bcbd80c7cde3bda4658c2
1215,s,a,45000.0,nis,palilula,91.0,,,2.0,0.0,True,,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/ledena-stena/5d5591112731712fbd0405c5
1216,s,a,55000.0,nis,palilula,110.0,,,,0.0,True,,4.0,2.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/zeleznicka-stanica/5d553cad273171593842f2b3
1217,s,a,195000.0,nis,medijana,186.0,,2009,10.0,1.0,True,,5.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/centar/5d4eeb7d27317141ec7a4253
1218,s,a,52000.0,nis,medijana,80.0,,,,10.0,True,,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/duvaniste/5da8675327317140a240ab93
1219,s,a,47000.0,nis,medijana,82.0,,,3.0,3.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/dom-zdravlja/5da43aa7273171692b691ce7
1220,s,a,71000.0,nis,medijana,71.0,,,,3.0,True,,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/centar/5da43aa0273171692b691ce5
1221,s,a,38000.0,nis,palilula,55.0,,,15.0,10.0,True,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/fakultet-zastite-na-radu/5ddfc665273171479a59c623
1222,s,a,43732.0,nis,gradske lokacije,46.0,,,,0.0,True,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/pantelej/5dd7b33b27317179320576e7
1223,s,a,65000.0,nis,palilula,69.0,,1979,,10.0,True,,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/nova-zeleznicka-kolonija/5dd548732731717cfb00ff13
1224,s,a,70000.0,nis,gradske lokacije,76.0,,,,0.0,True,,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/palilula/5dd5021127317134d332a5b3
1225,s,a,77250.0,nis,medijana,89.0,,,,3.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/dom-zdravlja/5e1d92d427317174441f4e43
1226,s,a,65200.0,nis,medijana,55.0,,,,3.0,True,,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/dom-zdravlja/5e1830ae273171353e516773
1227,s,a,43260.0,nis,medijana,55.0,,,,3.0,True,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/medicinski-fakultet/5e0b2bd8273171780b20c813
1228,s,a,64000.0,nis,medijana,87.0,,,19.0,10.0,True,,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/bulevar-nemanjica/5e4c1ace273171556c0f1173
1229,s,a,74000.0,nis,gradske lokacije,67.0,,,,0.0,True,,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/palilula/5e3e885f27317146d56cd493
1230,s,a,51500.0,nis,medijana,52.0,,1977,,0.0,True,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/filozofski-fakultet/5e3d612e2731717df73de393
1231,s,a,93000.0,nis,medijana,73.0,,,,,False,,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/cair/5e63b8d42731716b7f4bb7b6
1232,s,a,63000.0,nis,gradske lokacije,82.0,,,,0.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/palilula/5e6123bf2731710468376e33
1233,s,a,55000.0,nis,palilula,82.0,,,15.0,14.0,True,Centralno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/fakultet-zastite-na-radu/5e60f9af27317152c04fb3f7
1234,s,a,45785.0,nis,medijana,40.0,,2020,,,True,,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/medicinski-fakultet/5eb1e39e2731713adb174f63
1235,s,a,42785.0,nis,medijana,37.0,,2020,5.0,0.0,True,,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/medicinski-fakultet/5eb0ae292731716038159c97
1236,s,a,44935.0,nis,medijana,39.0,,2020,,,True,,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/medicinski-fakultet/5eb0ae262731716038159c93
1237,s,a,46000.0,nis,gradske lokacije,55.0,,,,4.0,True,,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/pantelej/5eafdb5d273171743b7e5bac
1238,s,a,64900.0,nis,pantelej,66.0,,2020,4.0,0.0,False,,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/durlan/5e76037327317179184574f6
1239,s,a,61800.0,nis,gradske lokacije,59.0,,,6.0,4.0,False,,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/palilula/5e73a6d7273171553e477d18
1240,s,a,61800.0,nis,gradske lokacije,60.0,,,,,True,,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/palilula/5e73a6c0273171553e477d15
9843,s,h,62000.0,beograd,rakovica,42.0,,1968,,,True,Gas,,1.0,https://www.4zida.rs/prodaja/kuce/beograd/oglas/gocka/5f2fb2b01465500e624ef843
1241,s,a,55450.0,novi sad,miseluk,42.0,,,2.0,2.0,True,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/miseluk/5f2f30fa7604722b856fca7a
1242,s,a,47500.0,novi sad,miseluk,41.0,,,2.0,2.0,True,,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/miseluk/5f2f30f57604722b856fca77
1243,s,a,39200.0,novi sad,detelinara,23.0,,2000,6.0,6.0,True,,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/5eddf6782731714f8c1a910c
1244,s,a,50000.0,beograd,cukarica,48.0,,,4.0,4.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ucitelja-mihailovica/5f1ec0f75cc17b153a2b5e93
1245,s,a,69900.0,beograd,novi beograd,45.0,,,13.0,12.0,True,Centralno,1.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/jurija-gagarina/5f1f070ea35c760b4012f397
1246,s,a,83000.0,beograd,zemun,49.0,,,4.0,1.0,False,Centralno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/danila-medakovica/5f1f070fa35c760b4012f3a3
1247,s,a,92690.0,novi sad,podbara,64.0,,,5.0,1.0,True,Podno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara-novi-sad/5f3bc03a64969d35a61810c5
1248,s,a,135000.0,beograd,vracar,74.0,,,8.0,6.0,True,Centralno,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/metohijska-crveni-krst-vracar-beograd/5f3bc0bc0c7cde359d5b0647
1249,s,a,122000.0,beograd,zvezdara,75.0,,,7.0,5.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/krizaniceva/5f3bc0c8267f164ca304abfc
1250,s,a,119000.0,beograd,savski venac,76.0,,,8.0,6.0,True,Centralno,2.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-vojvode-misica/5f3bc0c9267f164ca304abff
1251,s,a,36000.0,beograd,zemun,42.0,,2011,2.0,2.0,True,Etažno,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/franje-krcka/5e45d8210c7cde6b8956a6a5
1252,s,a,66500.0,beograd,palilula,82.0,,2020,3.0,1.0,True,Struja,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/sutjeska-ulica-1/5dd46fbce466e6670503a17b
1253,s,a,200000.0,beograd,stari grad,100.0,,1983,5.0,1.0,True,Centralno,4.0,2.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/visokog-stevana/5dd31aece466e657d4058210
1254,s,a,220000.0,beograd,vracar,115.0,,1938,2.0,1.0,True,,4.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/sumatovacka/5f3bb662e51d3356536b0723
1255,s,a,46800.0,zlatibor,zlatibor opstina,39.0,,2018,,2.0,True,,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/zlatibor-opstina/oglas/prote-simica/5f3bb8649a309176e9715e9f
1256,s,a,180000.0,beograd,zvezdara,135.0,,2007,,0.0,True,Etažno,3.5,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/vojvode-brane/5e63cd8a0c7cde1974605d64
1257,s,a,60000.0,beograd,novi beograd,43.0,,,4.0,4.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/milana-vujaklije/5f3bb8dc0c7cde312213fc82
1258,s,a,85000.0,beograd,palilula,50.0,,2008,5.0,1.0,True,Norveški radijatori,2.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/karaburma/5f3bb3540c7cde2cd67e8e80
1259,s,a,29500.0,beograd,lazarevac,40.0,,,,3.0,True,Centralno,1.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/centar/5f3bb3660c7cde2cba385284
1260,s,a,67000.0,beograd,zvezdara,61.0,,2002,2.0,1.0,False,Etažno,3.0,1.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/riste-vukanovica/5f3bb3befc468e3561093833
